"id","Gender","Age","Educ.lvl","WDP.Theil","WDP.Gini","WDP.Atkinson","k2all","k2strong","ext.right","ext.left"
1997,"M",3,3,0,0,0,1,1,0,0
1998,"M",5,3,1,1,1,1,0,0,0
1999,"F",4,3,0,0,0,1,0,0,0
2000,"M",2,3,1,1,1,1,1,0,0
2002,"F",5,3,1,1,1,0,0,0,0
2003,"M",3,3,0,0,0,0,0,0,1
2004,"M",3,3,0,0,0,0,0,0,0
2006,"M",3,3,1,1,1,1,1,0,1
2007,"M",3,3,1,1,1,0,0,1,0
2008,"M",4,3,1,1,1,0,0,0,1
2012,"M",5,2,1,0,1,0,0,0,1
2013,"F",5,3,0,0,0,1,1,0,1
2014,"M",4,3,1,1,1,0,0,0,0
2015,NA,NA,NA,0,0,0,1,0,0,1
2016,"M",4,3,1,1,1,0,0,0,1
2017,"M",3,3,1,1,1,0,0,0,1
2019,"M",4,3,0,NA,0,1,1,0,0
2020,"F",3,3,1,1,1,1,1,0,0
2021,"F",3,2,1,1,1,1,1,0,1
2022,"M",4,3,0,0,0,0,0,0,1
2023,"F",4,3,0,0,0,0,0,0,0
2026,"F",4,3,0,0,0,1,1,0,0
2030,"M",2,2,1,0,0,0,0,1,0
2031,"M",4,3,0,0,0,1,1,0,1
2034,"M",4,3,1,1,1,0,0,0,0
2035,"F",5,3,1,1,1,1,0,0,1
2036,NA,2,3,0,0,0,0,0,0,1
2037,"M",3,3,0,0,0,0,0,0,1
2039,NA,2,3,0,0,0,0,0,0,1
2040,"M",2,3,0,0,0,0,0,1,0
2041,"M",2,3,1,1,1,0,0,0,1
2042,"M",3,3,1,1,1,1,0,0,1
2045,"F",4,3,1,1,1,1,1,0,0
2047,"F",4,3,1,1,1,1,0,0,1
2048,"M",4,3,0,0,0,0,0,0,0
2049,"F",2,3,1,1,1,1,1,0,1
2050,NA,2,3,0,0,0,1,1,0,1
2051,"F",4,3,1,1,1,0,0,0,0
2053,"M",4,3,0,0,0,1,0,0,0
2055,"M",4,3,1,1,1,0,0,0,1
2056,"M",3,3,0,0,0,0,0,0,1
2058,"M",2,3,1,1,1,1,1,0,0
2059,"F",6,3,1,1,1,1,1,0,1
2061,"F",6,3,1,1,1,0,0,0,0
2062,"M",3,NA,1,1,1,0,0,0,1
2063,"M",3,3,1,1,1,1,0,0,1
2065,"M",2,3,1,1,1,0,0,0,1
2066,"M",6,3,0,0,0,1,0,1,0
2067,"M",2,3,1,1,1,1,0,0,1
2069,"M",4,3,1,0,1,0,0,0,0
2070,"M",3,3,1,1,1,1,1,0,1
2071,"F",3,3,1,1,1,1,1,0,1
2072,"F",3,3,1,1,1,0,0,0,1
2073,"F",3,3,0,0,0,0,0,0,1
2074,"F",5,3,0,NA,0,0,0,0,0
2076,"F",2,2,1,0,1,1,0,0,0
2077,"F",2,3,0,0,0,0,0,0,1
2079,"F",2,3,0,0,0,0,0,0,0
2080,NA,3,NA,1,1,1,1,1,0,1
2081,"M",2,3,1,1,1,0,0,0,1
2084,"F",3,3,1,1,1,0,0,0,1
2085,"M",2,3,1,1,1,0,0,0,1
2087,"M",6,3,1,0,0,0,0,0,0
2088,"F",3,3,1,1,1,0,0,0,1
2090,"M",3,3,1,1,1,1,1,0,1
2091,"M",2,3,1,0,0,1,0,0,1
2092,"F",7,3,0,0,0,1,1,0,1
2095,"M",2,3,1,1,1,0,0,0,1
2098,"M",6,3,1,1,1,1,0,1,0
2100,"M",4,3,1,1,1,0,0,0,1
2101,"F",4,3,1,1,1,1,1,0,1
2102,"M",4,2,0,0,0,0,0,1,0
2103,"M",3,NA,1,1,1,0,0,0,0
2104,"M",4,3,0,0,0,0,0,0,0
2107,"F",3,3,0,0,0,0,0,0,1
2108,"F",4,3,1,0,1,1,1,0,1
2110,"F",2,3,1,0,1,0,0,0,1
2113,"F",3,3,1,1,1,0,0,0,0
2114,"M",4,2,0,0,0,0,0,0,0
2115,"M",6,3,1,1,1,1,1,1,0
2120,"F",2,3,0,0,0,0,0,0,1
2123,"M",2,3,1,1,1,0,0,1,0
2124,"F",2,3,1,0,1,0,0,0,0
2125,"F",2,3,0,0,0,0,0,0,1
2127,"M",2,NA,1,1,1,0,0,0,1
2129,"M",4,3,1,1,1,0,0,0,0
2130,"F",4,3,0,0,0,1,1,0,1
2135,"M",4,3,1,1,1,1,1,0,0
2136,"M",3,3,0,0,0,1,1,0,0
2137,"M",3,3,1,1,1,0,0,0,1
2141,"F",2,3,0,0,0,1,1,1,0
2143,"M",3,3,0,0,0,1,0,0,0
2144,"F",3,3,1,0,0,0,0,0,0
2145,"M",2,3,1,1,1,0,0,0,1
2146,"M",2,3,1,1,1,0,0,0,1
2148,"M",1,2,0,0,0,1,1,0,0
2149,"F",2,3,1,1,1,0,0,1,0
2152,"M",2,3,1,1,1,0,0,0,1
2153,"F",2,3,1,0,1,0,0,0,0
2154,"M",2,3,0,0,0,1,1,0,1
2155,"F",2,3,0,NA,0,1,1,0,1
2159,"F",2,3,1,0,0,1,0,0,0
2160,"M",4,3,0,0,0,0,0,0,1
2162,"M",1,1,0,0,0,1,1,0,0
2167,NA,NA,NA,0,NA,0,1,1,0,1
2171,"M",5,3,1,1,1,0,0,0,1
2174,"F",1,2,0,0,0,1,1,0,0
2179,"M",4,3,1,1,1,1,0,0,0
2180,"M",2,3,0,0,0,1,1,0,0
2181,"F",4,2,0,0,0,0,0,0,1
2182,"M",4,3,1,1,1,1,1,0,1
2183,"M",2,3,1,1,1,1,1,0,0
2187,"M",4,3,1,1,1,1,1,0,0
2191,"M",3,3,0,0,0,0,0,0,0
2193,"F",5,3,0,0,0,1,1,0,1
2194,"M",3,3,1,0,1,1,1,0,0
2195,"M",3,3,1,0,1,0,0,0,1
2196,"M",2,3,1,1,1,1,1,0,0
2197,NA,NA,NA,0,0,0,0,0,0,1
2198,"M",3,3,1,1,1,0,0,0,1
2202,"F",2,3,0,0,0,0,0,0,0
2203,"M",7,2,1,1,1,1,1,0,1
2204,"M",7,2,1,0,1,0,0,0,0
2205,"M",6,3,0,0,0,1,1,0,1
2206,"F",4,3,0,0,0,1,1,0,1
2207,"M",5,3,0,0,0,1,1,0,1
2208,"M",5,3,1,1,1,1,0,0,1
2209,"F",2,3,1,1,1,1,1,0,1
2210,"F",3,3,0,0,0,1,1,0,0
2211,"M",3,3,1,1,1,1,1,0,0
2215,"M",1,2,1,1,1,0,0,0,0
2216,"F",6,3,1,1,1,0,0,0,1
2218,"M",4,3,0,0,0,1,1,0,0
2219,"F",2,3,1,1,1,0,0,0,1
2223,"F",5,3,1,0,1,0,0,0,1
2226,"M",2,3,1,0,1,0,0,0,0
2227,"M",2,3,1,1,1,0,0,0,1
2228,"F",2,3,1,1,1,1,1,0,1
2229,"F",1,2,1,1,1,1,1,0,0
2231,"F",4,3,1,1,1,0,0,0,1
2233,"M",2,3,1,1,1,0,0,0,0
2234,"M",2,3,1,1,1,1,1,1,0
2238,"M",3,3,1,1,1,1,0,0,1
2240,NA,3,3,1,1,1,0,0,0,1
2242,"F",2,3,1,1,1,0,0,0,1
2243,"M",2,3,1,0,1,1,0,0,1
2245,"M",3,3,1,1,1,0,0,0,1
2246,"M",5,3,1,1,1,1,1,0,1
2249,"M",3,3,0,0,0,0,0,0,1
2250,"M",6,3,0,0,0,0,0,0,1
2251,"M",2,3,1,1,1,1,1,0,1
2253,"M",4,3,1,1,1,0,0,0,1
2254,"M",4,3,1,1,1,1,1,0,0
2255,"M",3,3,1,1,1,0,0,0,1
2257,"M",2,3,1,1,1,0,0,0,1
2258,"M",4,3,1,1,1,0,0,0,0
2260,"M",5,3,1,1,1,1,1,0,0
2261,"F",4,3,0,0,0,1,1,0,1
2262,"M",5,3,1,1,1,0,0,0,1
2263,"M",4,3,1,0,1,0,0,0,0
2265,"F",4,3,1,1,1,1,1,0,1
2267,"M",4,3,1,0,1,0,0,0,1
2268,"M",2,3,1,1,1,0,0,0,1
2269,"F",7,3,0,0,0,0,0,0,1
2270,"M",2,3,1,1,1,1,1,1,0
2271,"M",2,3,1,1,1,0,0,0,1
2272,"M",2,3,1,1,1,0,0,0,1
2273,"M",2,3,0,NA,0,0,0,0,0
2276,"M",2,3,0,0,0,0,0,1,0
2278,"M",2,3,1,1,1,1,1,0,0
2279,"M",4,3,1,1,1,0,0,0,1
2280,"M",5,3,0,0,0,0,0,0,1
2281,"M",2,3,1,1,1,0,0,0,1
2282,"F",4,3,1,1,1,0,0,0,1
2283,"F",5,3,1,0,1,0,0,0,0
2284,"F",2,3,1,1,1,0,0,1,0
2285,"F",5,3,1,1,1,1,1,0,1
2288,"M",4,3,0,0,0,1,1,0,0
2289,"M",3,3,1,1,1,0,0,0,1
2291,"F",2,3,1,1,1,0,0,0,1
2293,"M",3,3,1,1,1,0,0,1,0
2294,"F",2,3,1,1,1,1,1,0,1
2295,"M",3,3,1,1,1,0,0,0,0
2296,"M",2,3,1,0,1,1,0,0,0
2298,"M",2,3,1,1,1,0,0,0,1
2299,"M",3,3,0,0,0,0,0,0,0
2300,"M",2,3,0,0,0,0,0,0,1
2302,"M",3,3,0,0,0,0,0,0,0
2303,"M",5,3,0,0,0,0,0,0,0
2306,"M",1,2,0,0,0,0,0,0,0
2307,"M",2,3,0,0,0,1,1,0,1
